true_label,pred_label,confidence
0,394,0.6856766939163208
0,0,0.9947408437728882
0,0,0.2893694043159485
0,0,0.9998167157173157
0,0,0.9999840259552002
0,0,0.9990456700325012
0,0,0.997505247592926
0,0,0.9969354867935181
0,0,0.9726626873016357
0,0,0.9943378567695618
0,133,0.8411792516708374
0,0,0.9995824694633484
0,0,0.9995858073234558
0,0,0.997292697429657
0,0,0.9961801767349243
0,0,0.9991163611412048
0,0,0.9999874830245972
0,0,0.9990584254264832
0,0,0.9998117089271545
0,0,0.9965671300888062
0,0,0.9977774024009705
0,0,0.9909029603004456
0,0,0.9998931884765625
0,0,0.991532027721405
0,0,0.9998729228973389
0,0,0.877529501914978
0,0,0.9825097322463989
0,0,0.7496170401573181
0,0,0.9999411106109619
0,0,0.9964417815208435
0,0,0.9999064207077026
0,0,0.9960533380508423
0,0,0.37464940547943115
0,0,0.999841570854187
0,0,0.9960371851921082
0,0,0.33946341276168823
0,33,0.5541214942932129
0,0,0.9961836934089661
0,0,0.99980229139328
0,0,0.9998358488082886
0,0,0.9999043941497803
0,0,0.9999788999557495
0,0,0.999213457107544
0,0,0.9999723434448242
0,0,0.9997037053108215
0,0,0.9980688691139221
0,0,0.9999134540557861
0,0,0.9994763731956482
0,0,0.9951818585395813
0,0,0.9994369149208069
1,115,0.939201831817627
1,1,0.9813148379325867
1,1,0.9999862909317017
1,1,0.9994094371795654
1,647,0.26788097620010376
1,1,0.9759002327919006
1,1,0.9423912167549133
1,1,0.9946978092193604
1,1,0.9986656904220581
1,1,0.7136977910995483
1,1,0.9996047616004944
1,1,0.8686763048171997
1,1,0.9998730421066284
1,1,0.9965935349464417
1,1,0.9995762705802917
1,1,0.9996739625930786
1,1,0.9995492100715637
1,975,0.48137718439102173
1,1,0.9985062479972839
1,1,0.9905835390090942
1,1,0.975670576095581
1,1,0.999976634979248
1,1,0.9999829530715942
1,1,0.9152224659919739
1,1,0.9999868869781494
1,1,0.9979382157325745
1,1,0.9999194145202637
1,1,0.9993889331817627
1,1,0.9995142221450806
1,1,0.4290222227573395
1,1,0.9874405860900879
1,1,0.9999550580978394
1,1,0.9999963045120239
1,1,0.9970434308052063
1,1,0.9999861717224121
1,1,0.9971677660942078
1,1,0.9997755885124207
1,1,0.864639401435852
