true_label,pred_label,confidence
3,3,0.9999994039535522
8,8,0.999998927116394
8,8,0.5123500227928162
0,0,0.9999481439590454
6,6,0.9999959468841553
6,6,1.0
1,1,0.9984034895896912
6,6,0.9999998807907104
3,3,1.0
1,1,0.9999959468841553
0,0,0.9999994039535522
9,9,0.9999998807907104
5,5,0.9597510695457458
7,7,0.999998927116394
9,9,1.0
8,8,0.9999505281448364
5,5,0.9999994039535522
7,7,1.0
8,8,1.0
6,6,1.0
7,7,0.9999724626541138
0,0,0.9999990463256836
4,4,0.8333037495613098
9,9,1.0
5,5,0.9992049336433411
2,2,0.9999867677688599
4,4,0.9999769926071167
0,0,1.0
9,9,1.0
6,6,0.9999996423721313
6,6,0.9998984336853027
5,5,1.0
4,4,0.9999793767929077
5,5,0.9997590184211731
9,9,1.0
2,2,0.9982032775878906
4,4,0.9944434762001038
1,1,0.9905362725257874
9,9,0.9999969005584717
5,5,0.9999998807907104
4,4,0.9985061287879944
6,6,1.0
5,5,0.9999556541442871
6,6,1.0
0,0,1.0
9,9,1.0
3,3,0.9995198249816895
9,9,0.9994144439697266
7,7,0.9999938011169434
6,6,0.9999922513961792
9,9,0.999969482421875
8,8,1.0
0,3,0.841090202331543
3,3,0.9999997615814209
8,8,1.0
8,8,1.0
7,7,1.0
7,7,0.9999276399612427
4,5,0.9979597330093384
6,3,1.0
7,7,0.9999948740005493
3,5,0.9999175071716309
6,6,0.9999840259552002
3,3,0.9895827770233154
6,6,0.9999992847442627
2,2,1.0
1,1,0.999996542930603
2,2,0.9999963045120239
3,3,0.9999769926071167
7,7,0.9999998807907104
2,2,0.9999406337738037
6,6,1.0
8,8,0.9999998807907104
8,8,1.0
0,0,0.9990887641906738
2,2,1.0
9,9,1.0
3,3,1.0
3,3,0.9999998807907104
8,8,1.0
8,8,1.0
1,1,0.8913861513137817
1,1,0.999998927116394
7,7,1.0
2,2,0.9999202489852905
5,5,0.996192455291748
2,2,0.9999970197677612
7,7,0.9999996423721313
8,8,1.0
9,9,0.9999991655349731
0,0,0.9999995231628418
3,3,0.999515175819397
8,8,1.0
6,6,0.9999997615814209
4,4,0.9999997615814209
6,6,0.9999834299087524
6,4,0.6622860431671143
0,0,0.9999982118606567
0,0,1.0
7,7,1.0
4,4,0.9999943971633911
5,5,0.9999969005584717
6,6,0.9999991655349731
3,3,0.9999912977218628
1,1,1.0
1,1,0.9999916553497314
3,3,0.9981310963630676
6,6,1.0
8,8,0.9999994039535522
7,7,0.9999998807907104
4,4,0.9999998807907104
0,0,0.9998766183853149
6,6,0.9991477727890015
2,2,0.9999991655349731
1,1,0.9999998807907104
3,3,1.0
0,0,0.9999942779541016
4,4,0.9999995231628418
2,6,0.9845988750457764
7,7,0.9999988079071045
8,8,1.0
3,3,0.9999812841415405
1,1,0.9999873638153076
2,2,0.9999998807907104
8,8,0.9999977350234985
0,0,0.8900097608566284
8,8,1.0
3,3,0.999836802482605
5,3,0.9999986886978149
2,2,0.9878048896789551
4,4,0.9999994039535522
1,1,0.9999974966049194
8,8,1.0
9,9,0.9999997615814209
1,1,0.9999886751174927
2,2,1.0
9,9,1.0
7,7,0.9985754489898682
2,2,0.9999685287475586
9,9,0.9976636171340942
6,6,0.9999996423721313
