true_label,pred_label,confidence
0,394,0.6835041642189026
0,0,0.7415875792503357
0,0,0.4056148827075958
0,0,0.8434849381446838
0,0,0.8706871271133423
0,0,0.796703040599823
0,0,0.7603505253791809
0,0,0.854942262172699
0,0,0.79095858335495
0,0,0.8738484978675842
0,133,0.7359771728515625
0,0,0.875400722026825
0,0,0.7700108289718628
0,0,0.8525469303131104
0,0,0.8200405240058899
0,0,0.656013548374176
0,0,0.8151008486747742
0,0,0.6852697730064392
0,0,0.8151588439941406
0,0,0.7151551246643066
0,0,0.6241558790206909
0,0,0.9447574615478516
0,0,0.8488536477088928
0,0,0.816059947013855
0,0,0.840939998626709
0,0,0.6166440844535828
0,0,0.7956037521362305
0,0,0.6668718457221985
0,0,0.7618436217308044
0,0,0.804358720779419
0,0,0.7947199940681458
0,0,0.8678072690963745
0,0,0.6873583793640137
0,0,0.8288887739181519
0,0,0.8567625284194946
0,758,0.7063149213790894
0,397,0.2976358234882355
0,0,0.6737468838691711
0,0,0.7726973295211792
0,0,0.8129031658172607
0,0,0.7005597352981567
0,0,0.7080908417701721
0,0,0.7242871522903442
0,0,0.906783401966095
0,0,0.8039132952690125
0,0,0.8638565540313721
0,0,0.9139351844787598
0,0,0.8564531803131104
0,0,0.8153523206710815
0,0,0.8028526306152344
1,115,0.3906044065952301
1,1,0.8650382161140442
1,1,0.8656890392303467
1,1,0.8301858305931091
1,467,0.17855916917324066
1,1,0.801909327507019
1,1,0.8568096160888672
1,1,0.8955574631690979
1,1,0.8132274746894836
1,1,0.8753553032875061
1,1,0.9796504974365234
1,1,0.802590012550354
1,1,0.733191967010498
1,1,0.8421632647514343
1,1,0.601312518119812
1,1,0.8485761284828186
1,1,0.5313428044319153
1,1,0.26766207814216614
1,1,0.8115622997283936
1,1,0.9464643001556396
1,1,0.5578837394714355
1,1,0.8646854162216187
1,1,0.8984538316726685
1,1,0.33217963576316833
1,1,0.8178728222846985
1,1,0.813497006893158
1,1,0.8139633536338806
1,1,0.9465299248695374
1,1,0.8661205768585205
1,1,0.8737738132476807
1,1,0.7927930355072021
1,1,0.7520264983177185
1,1,0.8279264569282532
1,1,0.7403383255004883
1,1,0.7896618843078613
1,1,0.7720086574554443
