true_label,pred_label,confidence
0,394,0.5095339417457581
0,0,0.8552555441856384
0,0,0.5332598090171814
0,0,0.8528521656990051
0,0,0.8320140838623047
0,0,0.6845224499702454
0,0,0.7924599647521973
0,0,0.7949796915054321
0,0,0.8015356063842773
0,0,0.8344993591308594
0,133,0.5572513937950134
0,0,0.8284730911254883
0,0,0.8339954614639282
0,0,0.8038195967674255
0,0,0.8397872447967529
0,0,0.8263850212097168
0,0,0.8474808931350708
0,0,0.7966269850730896
0,0,0.8454529643058777
0,0,0.830203115940094
0,0,0.8001111745834351
0,0,0.8416621088981628
0,0,0.8350809812545776
0,0,0.7779619097709656
0,0,0.895042896270752
0,0,0.9101082682609558
0,0,0.7979301810264587
0,0,0.725593090057373
0,0,0.8418080806732178
0,0,0.7977067232131958
0,0,0.8623850345611572
0,0,0.8895643949508667
0,391,0.2764245867729187
0,0,0.8313863277435303
0,0,0.8312332630157471
0,758,0.5885478258132935
0,0,0.576270341873169
0,0,0.7490777373313904
0,0,0.8893519043922424
0,0,0.8339447975158691
0,0,0.7831957340240479
0,0,0.8198829889297485
0,0,0.8185649514198303
0,0,0.8143938183784485
0,0,0.7741039395332336
0,0,0.8807522654533386
0,0,0.8889362812042236
0,0,0.8415437340736389
0,0,0.8611874580383301
0,0,0.8168900012969971
1,1,0.3492904305458069
1,1,0.8007909059524536
1,1,0.8473363518714905
1,1,0.7786299586296082
1,1,0.737474262714386
1,1,0.8215270638465881
1,1,0.7571271061897278
1,1,0.840423047542572
1,1,0.7582629919052124
1,1,0.7850908637046814
1,1,0.9086896181106567
1,1,0.8690301179885864
1,1,0.8471960425376892
1,1,0.8403648138046265
1,1,0.8038769364356995
1,1,0.710494875907898
1,1,0.9051278233528137
1,1,0.643409788608551
1,1,0.8589563369750977
1,1,0.9034748077392578
1,1,0.9111042618751526
1,1,0.8917227387428284
1,1,0.9285770058631897
1,1,0.5347731113433838
1,1,0.8017370700836182
1,1,0.7961227893829346
1,1,0.8237341046333313
1,1,0.8820965886116028
1,1,0.8956440091133118
1,1,0.9201608896255493
1,1,0.8976333141326904
1,1,0.7852908968925476
1,1,0.8101363778114319
1,1,0.811962366104126
1,1,0.8648890256881714
1,1,0.7059622406959534
1,1,0.9175192713737488
1,1,0.7806152105331421
1,1,0.7116084694862366
1,1,0.8077624440193176
1,1,0.754019558429718
1,1,0.4188796579837799
1,1,0.8218666315078735
1,1,0.829127848148346
1,1,0.8097357153892517
1,1,0.8204996585845947
1,1,0.8750830888748169
1,1,0.8188706040382385
1,1,0.8513505458831787
1,1,0.7105922698974609
2,2,0.8573083877563477
2,2,0.7938673496246338
2,2,0.8418876528739929
2,2,0.7391554713249207
2,2,0.7837043404579163
2,2,0.5607624650001526
2,2,0.7813126444816589
2,2,0.6031448245048523
2,2,0.8747813105583191
